LinkName,Date,Year,Day-of-the-week,Time-of-the-day,PT,PTI,BT,BTI,TTI,L_Skew,L_Var
Link 4,01/14/2018,2018,1,01:00 PM-02:00 PM,1.81,1.08,0.06,0.04,1.04,0.0,0.08
Link 4,01/14/2018,2018,1,03:00 PM-04:00 PM,1.57,1.14,0.11,0.07,1.06,0.85,0.13
Link 4,01/14/2018,2018,1,04:00 PM-05:00 PM,1.53,1.82,0.32,0.26,1.44,0.37,0.51
Link 4,01/14/2018,2018,1,05:00 PM-06:00 PM,2.92,1.99,0.94,0.48,1.35,6.38,0.83
Link 4,01/14/2018,2018,1,06:00 PM-07:00 PM,2.29,1.55,0.46,0.25,1.24,1.0,0.45
Link 4,01/14/2018,2018,1,07:00 PM-08:00 PM,1.74,1.31,0.29,0.2,1.1,4.61,0.27
Link 4,01/14/2018,2018,1,09:00 PM-10:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/14/2018,2018,1,10:00 PM-11:00 PM,2.11,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/14/2018,2018,1,11:00 PM-12:00 AM,1.64,1.24,0.18,0.12,1.11,1.0,0.22
Link 4,01/21/2018,2018,1,12:00 AM-01:00 AM,1.85,1.14,0.13,0.07,1.06,1.0,0.13
Link 4,01/21/2018,2018,1,01:00 AM-02:00 AM,1.29,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,04:00 AM-05:00 AM,1.69,1.25,0.19,0.13,1.11,1.0,0.22
Link 4,01/21/2018,2018,1,05:00 AM-06:00 AM,3.16,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,07:00 AM-08:00 AM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,09:00 AM-10:00 AM,1.5,1.02,0.01,0.01,1.01,1.0,0.02
Link 4,01/21/2018,2018,1,12:00 PM-01:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,01:00 PM-02:00 PM,1.65,1.11,0.09,0.06,1.05,0.57,0.11
Link 4,01/21/2018,2018,1,02:00 PM-03:00 PM,13.78,9.28,8.49,1.6,3.56,14.29,5.0
Link 4,01/21/2018,2018,1,03:00 PM-04:00 PM,1.46,1.15,0.1,0.08,1.07,0.65,0.13
Link 4,01/21/2018,2018,1,04:00 PM-05:00 PM,2.8,1.73,0.66,0.31,1.32,1.0,0.55
Link 4,01/21/2018,2018,1,05:00 PM-06:00 PM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,06:00 PM-07:00 PM,2.89,1.65,0.7,0.32,1.25,7.67,0.56
Link 4,01/21/2018,2018,1,07:00 PM-08:00 PM,1.61,1.43,0.29,0.22,1.17,1.12,0.37
Link 4,01/21/2018,2018,1,08:00 PM-09:00 PM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/21/2018,2018,1,10:00 PM-11:00 PM,1.98,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,12:00 AM-01:00 AM,1.81,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,05:00 AM-06:00 AM,2.09,1.15,0.16,0.08,1.07,1.0,0.14
Link 4,01/28/2018,2018,1,06:00 AM-07:00 AM,1.32,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,07:00 AM-08:00 AM,2.04,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,08:00 AM-09:00 AM,1.31,1.07,0.05,0.04,1.03,1.5,0.06
Link 4,01/28/2018,2018,1,09:00 AM-10:00 AM,1.4,1.05,0.04,0.03,1.02,1.0,0.05
Link 4,01/28/2018,2018,1,11:00 AM-12:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,12:00 PM-01:00 PM,2.13,1.54,0.42,0.25,1.24,1.0,0.44
Link 4,01/28/2018,2018,1,02:00 PM-03:00 PM,1.98,1.35,0.25,0.14,1.19,0.0,0.3
Link 4,01/28/2018,2018,1,03:00 PM-04:00 PM,2.3,1.46,0.4,0.21,1.2,1.0,0.38
Link 4,01/28/2018,2018,1,04:00 PM-05:00 PM,2.23,1.27,0.27,0.14,1.12,1.0,0.24
Link 4,01/28/2018,2018,1,05:00 PM-06:00 PM,3.49,2.55,1.33,0.61,1.58,22.8,1.32
Link 4,01/28/2018,2018,1,06:00 PM-07:00 PM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,08:00 PM-09:00 PM,5.27,1.0,0.0,0.0,1.0,inf,0.0
Link 4,01/28/2018,2018,1,09:00 PM-10:00 PM,3.03,2.38,1.22,0.68,1.42,21.26,1.1
Link 4,01/28/2018,2018,1,11:00 PM-12:00 AM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/04/2018,2018,1,03:00 AM-04:00 AM,2.04,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/04/2018,2018,1,07:00 AM-08:00 AM,1.71,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/04/2018,2018,1,08:00 AM-09:00 AM,2.85,2.02,0.9,0.46,1.38,39.25,0.89
Link 4,02/04/2018,2018,1,09:00 AM-10:00 AM,1.6,1.18,0.13,0.09,1.08,1.0,0.16
Link 4,02/04/2018,2018,1,10:00 AM-11:00 AM,1.75,1.11,0.1,0.06,1.05,1.0,0.11
Link 4,02/04/2018,2018,1,11:00 AM-12:00 PM,4.07,3.04,1.88,0.86,1.64,18.09,1.57
Link 4,02/04/2018,2018,1,12:00 PM-01:00 PM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/04/2018,2018,1,02:00 PM-03:00 PM,1.29,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/04/2018,2018,1,04:00 PM-05:00 PM,3.16,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,12:00 AM-01:00 AM,1.71,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,04:00 AM-05:00 AM,3.01,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,07:00 AM-08:00 AM,1.8,1.11,0.1,0.06,1.05,1.0,0.11
Link 4,02/11/2018,2018,1,08:00 AM-09:00 AM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,09:00 AM-10:00 AM,1.09,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,10:00 AM-11:00 AM,1.57,1.12,0.09,0.06,1.05,0.62,0.11
Link 4,02/11/2018,2018,1,11:00 AM-12:00 PM,1.57,1.1,0.08,0.05,1.04,1.0,0.1
Link 4,02/11/2018,2018,1,12:00 PM-01:00 PM,1.37,1.04,0.03,0.02,1.02,0.0,0.05
Link 4,02/11/2018,2018,1,01:00 PM-02:00 PM,1.63,1.22,0.17,0.12,1.09,3.25,0.19
Link 4,02/11/2018,2018,1,02:00 PM-03:00 PM,2.43,1.63,0.58,0.32,1.24,14.14,0.55
Link 4,02/11/2018,2018,1,04:00 PM-05:00 PM,1.74,1.15,0.13,0.08,1.06,2.03,0.13
Link 4,02/11/2018,2018,1,05:00 PM-06:00 PM,2.11,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,06:00 PM-07:00 PM,4.07,2.3,1.29,0.47,1.57,1.0,0.83
Link 4,02/11/2018,2018,1,07:00 PM-08:00 PM,15.54,1.37,2.37,0.18,1.16,1.0,0.32
Link 4,02/11/2018,2018,1,09:00 PM-10:00 PM,1.29,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/11/2018,2018,1,10:00 PM-11:00 PM,2.16,1.21,0.21,0.11,1.09,1.0,0.19
Link 4,02/18/2018,2018,1,03:00 AM-04:00 AM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,04:00 AM-05:00 AM,2.75,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,07:00 AM-08:00 AM,1.54,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,09:00 AM-10:00 AM,1.34,1.01,0.01,0.01,1.01,1.0,0.01
Link 4,02/18/2018,2018,1,11:00 AM-12:00 PM,1.86,1.02,0.02,0.01,1.01,1.0,0.02
Link 4,02/18/2018,2018,1,12:00 PM-01:00 PM,1.24,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,01:00 PM-02:00 PM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,02:00 PM-03:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,03:00 PM-04:00 PM,1.53,1.11,0.09,0.06,1.04,4.67,0.1
Link 4,02/18/2018,2018,1,04:00 PM-05:00 PM,1.19,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,05:00 PM-06:00 PM,1.11,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/18/2018,2018,1,07:00 PM-08:00 PM,1.49,1.07,0.06,0.04,1.03,1.0,0.07
Link 4,02/18/2018,2018,1,09:00 PM-10:00 PM,1.32,1.04,0.03,0.02,1.02,1.0,0.04
Link 4,02/18/2018,2018,1,10:00 PM-11:00 PM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,02:00 AM-03:00 AM,2.11,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,06:00 AM-07:00 AM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,07:00 AM-08:00 AM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,08:00 AM-09:00 AM,1.19,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,09:00 AM-10:00 AM,1.26,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,10:00 AM-11:00 AM,1.86,1.48,0.37,0.25,1.18,12.6,0.42
Link 4,02/25/2018,2018,1,11:00 AM-12:00 PM,1.53,1.18,0.13,0.1,1.08,0.88,0.17
Link 4,02/25/2018,2018,1,12:00 PM-01:00 PM,9.03,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,01:00 PM-02:00 PM,6.73,3.17,2.59,0.63,1.95,1.0,1.11
Link 4,02/25/2018,2018,1,02:00 PM-03:00 PM,1.48,1.33,0.21,0.16,1.15,1.0,0.29
Link 4,02/25/2018,2018,1,04:00 PM-05:00 PM,2.39,1.35,0.35,0.17,1.15,1.0,0.3
Link 4,02/25/2018,2018,1,05:00 PM-06:00 PM,1.4,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,06:00 PM-07:00 PM,1.76,1.04,0.03,0.02,1.02,0.0,0.05
Link 4,02/25/2018,2018,1,10:00 PM-11:00 PM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,02/25/2018,2018,1,11:00 PM-12:00 AM,1.24,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,01:00 AM-02:00 AM,5.53,2.86,2.02,0.58,1.81,1.0,1.02
Link 4,03/04/2018,2018,1,04:00 AM-05:00 AM,4.51,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,05:00 AM-06:00 AM,1.22,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,06:00 AM-07:00 AM,1.54,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,08:00 AM-09:00 AM,1.5,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,09:00 AM-10:00 AM,1.56,1.25,0.18,0.13,1.11,1.0,0.23
Link 4,03/04/2018,2018,1,10:00 AM-11:00 AM,2.69,1.62,0.58,0.27,1.27,1.0,0.49
Link 4,03/04/2018,2018,1,12:00 PM-01:00 PM,1.78,1.27,0.22,0.14,1.12,1.25,0.24
Link 4,03/04/2018,2018,1,01:00 PM-02:00 PM,1.43,1.12,0.09,0.07,1.05,2.0,0.11
Link 4,03/04/2018,2018,1,05:00 PM-06:00 PM,3.25,1.45,0.59,0.22,1.19,1.9,0.39
Link 4,03/04/2018,2018,1,07:00 PM-08:00 PM,1.63,1.46,0.29,0.21,1.2,1.0,0.38
Link 4,03/04/2018,2018,1,10:00 PM-11:00 PM,1.92,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/04/2018,2018,1,11:00 PM-12:00 AM,1.58,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,12:00 AM-01:00 AM,1.4,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,01:00 AM-02:00 AM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,04:00 AM-05:00 AM,6.86,1.63,1.48,0.28,1.27,1.0,0.49
Link 4,03/11/2018,2018,1,06:00 AM-07:00 AM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,08:00 AM-09:00 AM,1.39,1.1,0.08,0.06,1.04,inf,0.09
Link 4,03/11/2018,2018,1,09:00 AM-10:00 AM,1.28,1.13,0.08,0.07,1.06,1.0,0.12
Link 4,03/11/2018,2018,1,11:00 AM-12:00 PM,2.68,1.96,0.87,0.48,1.33,3.05,0.74
Link 4,03/11/2018,2018,1,12:00 PM-01:00 PM,1.4,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,02:00 PM-03:00 PM,1.96,1.11,0.11,0.06,1.04,3.4,0.1
Link 4,03/11/2018,2018,1,03:00 PM-04:00 PM,2.0,1.47,0.43,0.27,1.16,2.3,0.37
Link 4,03/11/2018,2018,1,04:00 PM-05:00 PM,2.04,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,06:00 PM-07:00 PM,1.96,1.55,0.44,0.29,1.2,4.15,0.45
Link 4,03/11/2018,2018,1,08:00 PM-09:00 PM,1.58,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/11/2018,2018,1,11:00 PM-12:00 AM,1.81,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,12:00 AM-01:00 AM,1.9,1.14,0.14,0.08,1.06,1.0,0.14
Link 4,03/18/2018,2018,1,01:00 AM-02:00 AM,1.26,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,04:00 AM-05:00 AM,2.62,1.03,0.04,0.02,1.01,1.0,0.03
Link 4,03/18/2018,2018,1,07:00 AM-08:00 AM,2.75,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,08:00 AM-09:00 AM,1.58,1.04,0.04,0.02,1.02,1.0,0.04
Link 4,03/18/2018,2018,1,11:00 AM-12:00 PM,2.18,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,12:00 PM-01:00 PM,1.57,1.17,0.13,0.09,1.08,1.0,0.16
Link 4,03/18/2018,2018,1,01:00 PM-02:00 PM,2.5,1.27,0.3,0.14,1.12,1.0,0.24
Link 4,03/18/2018,2018,1,02:00 PM-03:00 PM,2.08,1.35,0.3,0.17,1.15,1.0,0.3
Link 4,03/18/2018,2018,1,03:00 PM-04:00 PM,7.92,5.62,4.54,1.34,2.4,18.11,3.33
Link 4,03/18/2018,2018,1,04:00 PM-05:00 PM,1.57,1.21,0.17,0.12,1.08,2.22,0.21
Link 4,03/18/2018,2018,1,05:00 PM-06:00 PM,2.04,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,06:00 PM-07:00 PM,1.76,1.02,0.02,0.01,1.01,1.0,0.02
Link 4,03/18/2018,2018,1,08:00 PM-09:00 PM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/18/2018,2018,1,10:00 PM-11:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,12:00 AM-01:00 AM,1.61,1.17,0.13,0.09,1.08,0.67,0.16
Link 4,03/25/2018,2018,1,04:00 AM-05:00 AM,1.58,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,05:00 AM-06:00 AM,5.53,2.65,1.94,0.54,1.72,1.0,0.96
Link 4,03/25/2018,2018,1,09:00 AM-10:00 AM,1.46,1.26,0.2,0.16,1.09,3.7,0.22
Link 4,03/25/2018,2018,1,10:00 AM-11:00 AM,1.58,1.04,0.04,0.02,1.02,1.0,0.04
Link 4,03/25/2018,2018,1,12:00 PM-01:00 PM,1.44,1.02,0.02,0.01,1.01,1.0,0.02
Link 4,03/25/2018,2018,1,01:00 PM-02:00 PM,9.03,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,02:00 PM-03:00 PM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,03:00 PM-04:00 PM,3.72,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,04:00 PM-05:00 PM,1.7,1.29,0.23,0.16,1.12,2.8,0.27
Link 4,03/25/2018,2018,1,05:00 PM-06:00 PM,1.79,1.2,0.17,0.1,1.09,1.0,0.18
Link 4,03/25/2018,2018,1,08:00 PM-09:00 PM,1.81,1.0,0.0,0.0,1.0,inf,0.0
Link 4,03/25/2018,2018,1,09:00 PM-10:00 PM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,06:00 AM-07:00 AM,1.58,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,01:00 PM-02:00 PM,2.01,1.46,0.35,0.21,1.2,1.29,0.38
Link 4,04/01/2018,2018,1,02:00 PM-03:00 PM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,04:00 PM-05:00 PM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,05:00 PM-06:00 PM,1.22,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,06:00 PM-07:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,07:00 PM-08:00 PM,1.97,1.56,0.43,0.28,1.22,4.47,0.48
Link 4,04/01/2018,2018,1,08:00 PM-09:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/01/2018,2018,1,09:00 PM-10:00 PM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,02:00 AM-03:00 AM,1.46,1.09,0.07,0.05,1.04,1.0,0.09
Link 4,04/08/2018,2018,1,07:00 AM-08:00 AM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,08:00 AM-09:00 AM,2.17,1.05,0.06,0.03,1.02,1.0,0.05
Link 4,04/08/2018,2018,1,09:00 AM-10:00 AM,1.5,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,11:00 AM-12:00 PM,8.63,5.62,3.54,0.7,3.31,0.4,1.06
Link 4,04/08/2018,2018,1,12:00 PM-01:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,02:00 PM-03:00 PM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,03:00 PM-04:00 PM,1.07,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,04:00 PM-05:00 PM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,06:00 PM-07:00 PM,1.74,1.28,0.21,0.14,1.12,1.0,0.25
Link 4,04/08/2018,2018,1,07:00 PM-08:00 PM,1.73,1.27,0.21,0.14,1.11,1.93,0.24
Link 4,04/08/2018,2018,1,09:00 PM-10:00 PM,1.54,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,10:00 PM-11:00 PM,1.5,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/08/2018,2018,1,11:00 PM-12:00 AM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/15/2018,2018,1,08:00 AM-09:00 AM,2.93,1.7,0.68,0.3,1.31,1.0,0.54
Link 4,04/15/2018,2018,1,10:00 AM-11:00 AM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/15/2018,2018,1,11:00 AM-12:00 PM,1.57,1.12,0.09,0.06,1.05,1.0,0.11
Link 4,04/15/2018,2018,1,12:00 PM-01:00 PM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/15/2018,2018,1,03:00 PM-04:00 PM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/15/2018,2018,1,04:00 PM-05:00 PM,1.86,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/15/2018,2018,1,05:00 PM-06:00 PM,1.54,1.51,0.25,0.2,1.26,0.06,0.39
Link 4,04/15/2018,2018,1,06:00 PM-07:00 PM,1.97,1.1,0.1,0.05,1.04,1.0,0.09
Link 4,04/15/2018,2018,1,08:00 PM-09:00 PM,2.18,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,01:00 AM-02:00 AM,1.4,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,02:00 AM-03:00 AM,1.32,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,04:00 AM-05:00 AM,1.34,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,05:00 AM-06:00 AM,1.32,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,07:00 AM-08:00 AM,2.18,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,08:00 AM-09:00 AM,1.46,1.12,0.09,0.07,1.05,5.0,0.11
Link 4,04/22/2018,2018,1,10:00 AM-11:00 AM,1.81,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,12:00 PM-01:00 PM,2.44,1.82,0.77,0.46,1.25,59.8,0.67
Link 4,04/22/2018,2018,1,02:00 PM-03:00 PM,2.47,1.64,0.54,0.28,1.28,1.0,0.5
Link 4,04/22/2018,2018,1,04:00 PM-05:00 PM,4.44,1.32,0.61,0.16,1.14,1.0,0.28
Link 4,04/22/2018,2018,1,07:00 PM-08:00 PM,1.24,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,08:00 PM-09:00 PM,1.44,1.04,0.03,0.02,1.02,1.0,0.04
Link 4,04/22/2018,2018,1,10:00 PM-11:00 PM,1.22,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/22/2018,2018,1,11:00 PM-12:00 AM,1.32,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,12:00 AM-01:00 AM,1.62,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,02:00 AM-03:00 AM,1.71,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,03:00 AM-04:00 AM,2.51,1.94,0.74,0.42,1.37,4.64,0.77
Link 4,04/29/2018,2018,1,05:00 AM-06:00 AM,1.71,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,06:00 AM-07:00 AM,1.29,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,08:00 AM-09:00 AM,1.47,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,09:00 AM-10:00 AM,1.32,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,11:00 AM-12:00 PM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,12:00 PM-01:00 PM,1.47,1.04,0.03,0.02,1.02,1.0,0.04
Link 4,04/29/2018,2018,1,01:00 PM-02:00 PM,1.22,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,02:00 PM-03:00 PM,1.69,1.23,0.18,0.12,1.1,1.0,0.21
Link 4,04/29/2018,2018,1,03:00 PM-04:00 PM,1.92,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,04:00 PM-05:00 PM,1.81,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,06:00 PM-07:00 PM,1.58,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,07:00 PM-08:00 PM,1.22,1.0,0.0,0.0,1.0,inf,0.0
Link 4,04/29/2018,2018,1,08:00 PM-09:00 PM,1.5,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,12:00 AM-01:00 AM,1.22,1.06,0.04,0.03,1.03,1.0,0.06
Link 4,05/06/2018,2018,1,01:00 AM-02:00 AM,1.66,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,05:00 AM-06:00 AM,2.53,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,08:00 AM-09:00 AM,2.63,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,09:00 AM-10:00 AM,1.5,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,10:00 AM-11:00 AM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,11:00 AM-12:00 PM,1.75,1.09,0.08,0.05,1.04,1.0,0.09
Link 4,05/06/2018,2018,1,01:00 PM-02:00 PM,1.94,1.38,0.35,0.22,1.13,3.96,0.33
Link 4,05/06/2018,2018,1,02:00 PM-03:00 PM,1.4,1.18,0.1,0.08,1.09,0.43,0.17
Link 4,05/06/2018,2018,1,03:00 PM-04:00 PM,2.38,1.48,0.43,0.22,1.21,1.0,0.39
Link 4,05/06/2018,2018,1,04:00 PM-05:00 PM,1.24,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,05:00 PM-06:00 PM,3.4,2.01,0.96,0.39,1.44,1.0,0.7
Link 4,05/06/2018,2018,1,06:00 PM-07:00 PM,1.37,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/06/2018,2018,1,07:00 PM-08:00 PM,1.77,1.58,0.36,0.26,1.25,1.0,0.46
Link 4,05/06/2018,2018,1,09:00 PM-10:00 PM,1.33,1.1,0.07,0.05,1.04,1.0,0.09
Link 4,05/13/2018,2018,1,02:00 AM-03:00 AM,1.98,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/13/2018,2018,1,04:00 AM-05:00 AM,5.27,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/13/2018,2018,1,11:00 AM-12:00 PM,1.86,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/13/2018,2018,1,12:00 PM-01:00 PM,1.52,1.24,0.17,0.12,1.11,1.0,0.22
Link 4,05/13/2018,2018,1,01:00 PM-02:00 PM,1.64,1.32,0.21,0.15,1.15,0.43,0.28
Link 4,05/13/2018,2018,1,02:00 PM-03:00 PM,2.7,1.87,0.82,0.43,1.3,3.87,0.68
Link 4,05/13/2018,2018,1,04:00 PM-05:00 PM,1.05,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/13/2018,2018,1,09:00 PM-10:00 PM,2.28,1.57,0.48,0.26,1.24,1.32,0.46
Link 4,05/20/2018,2018,1,04:00 AM-05:00 AM,1.44,1.0,0.0,0.0,1.0,inf,0.0
Link 4,05/20/2018,2018,1,05:00 AM-06:00 AM,1.7,1.21,0.16,0.1,1.1,0.5,0.2
Link 4,05/20/2018,2018,1,06:00 AM-07:00 AM,7.02,1.0,0.0,0.0,1.0,inf,0.0
