LinkName,Year,Day-of-the-week,Time-of-the-day,MinTT,TT10,TT15,TT25,TT50,AvgTT,TT85,TT90,TT95,MaxTT,StdDev
Link 4,2019,2,03:00 AM-04:00 AM,1.11,1.25,1.26,1.34,1.5,2.21,1.92,2.1,2.49,21.05,3.22
Link 4,2019,2,05:00 AM-06:00 AM,1.17,1.3,1.34,1.37,1.54,1.92,1.94,2.36,3.71,15.79,1.62
Link 4,2019,2,06:00 AM-07:00 AM,1.02,1.32,1.34,1.4,1.58,1.81,2.06,2.39,2.87,10.52,0.95
Link 4,2019,2,07:00 AM-08:00 AM,1.07,1.4,1.44,1.54,1.8,2.41,2.87,3.32,4.51,21.05,2.19
Link 4,2019,2,08:00 AM-09:00 AM,1.19,1.4,1.47,1.58,1.8,2.36,2.75,3.16,4.86,21.05,2.05
Link 4,2019,2,09:00 AM-10:00 AM,1.0,1.34,1.4,1.47,1.62,1.95,2.41,2.63,3.32,15.79,1.19
Link 4,2019,2,10:00 AM-11:00 AM,1.11,1.34,1.4,1.46,1.62,1.89,2.18,2.34,3.32,15.79,1.29
Link 4,2019,2,11:00 AM-12:00 PM,0.69,1.37,1.41,1.5,1.71,2.03,2.26,2.53,3.32,21.05,1.6
Link 4,2019,2,12:00 PM-01:00 PM,0.89,1.37,1.4,1.5,1.71,2.06,2.53,2.87,3.16,15.79,1.42
Link 4,2019,2,01:00 PM-02:00 PM,0.71,1.38,1.44,1.5,1.75,2.15,2.43,2.87,3.51,21.05,1.78
Link 4,2019,2,02:00 PM-03:00 PM,1.21,1.37,1.4,1.5,1.75,2.05,2.34,2.63,3.68,21.05,1.52
Link 4,2019,2,03:00 PM-04:00 PM,1.17,1.4,1.47,1.54,1.75,2.02,2.53,2.87,3.37,12.63,0.96
Link 4,2019,2,04:00 PM-05:00 PM,1.04,1.47,1.54,1.62,1.91,2.25,2.87,3.16,3.95,12.63,1.27
Link 4,2019,2,05:00 PM-06:00 PM,0.64,1.5,1.54,1.71,2.1,2.69,3.18,4.33,6.31,21.05,2.02
Link 4,2019,2,06:00 PM-07:00 PM,0.97,1.37,1.4,1.5,1.71,1.94,2.59,2.87,3.16,9.02,0.75
Link 4,2019,2,07:00 PM-08:00 PM,1.02,1.33,1.34,1.44,1.58,1.85,2.1,2.34,2.75,21.05,1.56
Link 4,2019,2,08:00 PM-09:00 PM,1.07,1.32,1.34,1.4,1.54,1.88,1.97,2.13,2.83,10.52,1.38
Link 4,2019,2,09:00 PM-10:00 PM,1.05,1.32,1.34,1.4,1.56,1.75,1.86,2.16,3.46,5.26,0.74
Link 4,2019,3,12:00 AM-01:00 AM,1.17,1.38,1.44,1.5,1.58,2.21,2.09,3.57,5.74,10.52,1.86
Link 4,2019,3,05:00 AM-06:00 AM,1.05,1.26,1.34,1.4,1.58,1.9,2.04,2.55,3.53,10.52,1.29
Link 4,2019,3,08:00 AM-09:00 AM,1.04,1.47,1.5,1.58,1.83,2.43,3.16,3.51,4.74,21.05,2.07
Link 4,2019,3,09:00 AM-10:00 AM,1.09,1.34,1.4,1.5,1.66,1.9,2.26,2.53,2.9,15.79,1.05
Link 4,2019,3,08:00 PM-09:00 PM,1.05,1.32,1.34,1.39,1.54,1.81,1.91,2.1,2.39,15.79,1.49
Link 4,2019,4,01:00 AM-02:00 AM,1.05,1.26,1.29,1.49,1.64,1.67,1.97,2.04,2.23,2.75,0.36
Link 4,2019,4,02:00 AM-03:00 AM,1.15,1.32,1.37,1.37,1.52,2.3,2.1,3.36,7.87,10.52,2.23
Link 4,2019,4,11:00 PM-12:00 AM,1.21,1.33,1.39,1.44,1.66,2.24,3.07,3.38,4.63,10.52,1.59
Link 4,2019,5,04:00 AM-05:00 AM,1.24,1.32,1.34,1.4,1.58,1.8,1.86,1.95,2.27,10.52,1.25
Link 4,2019,5,09:00 PM-10:00 PM,1.02,1.32,1.34,1.4,1.58,1.75,2.14,2.26,3.01,5.74,0.62
Link 4,2019,6,12:00 AM-01:00 AM,1.15,1.28,1.29,1.36,1.56,2.63,1.91,3.59,8.62,21.05,3.65
Link 4,2019,6,01:00 AM-02:00 AM,1.15,1.32,1.33,1.4,1.54,2.78,2.64,3.71,11.84,15.79,3.63
Link 4,2019,6,08:00 PM-09:00 PM,1.15,1.32,1.34,1.4,1.62,1.89,2.1,2.33,2.75,15.79,1.45
Link 4,2019,6,09:00 PM-10:00 PM,1.09,1.29,1.32,1.4,1.54,1.79,1.91,2.28,2.91,6.31,0.89
Link 4,2019,6,10:00 PM-11:00 PM,1.11,1.26,1.32,1.4,1.54,1.91,2.18,2.53,3.07,12.63,1.48
Link 4,2019,6,11:00 PM-12:00 AM,1.15,1.31,1.4,1.5,1.71,2.71,2.85,3.32,9.65,15.79,3.26
Link 4,2019,1,08:00 AM-09:00 AM,0.94,1.21,1.26,1.32,1.37,2.16,1.71,1.95,4.37,21.05,3.24
Link 4,2019,1,09:00 PM-10:00 PM,1.17,1.26,1.29,1.33,1.47,1.75,1.83,2.13,2.42,12.63,1.45
Link 4,2019,2,01:00 AM-02:00 AM,1.15,1.44,1.44,1.52,1.66,2.04,2.2,2.43,3.85,6.31,1.23
Link 4,2019,2,04:00 AM-05:00 AM,1.02,1.27,1.31,1.36,1.6,2.38,2.18,2.18,9.28,15.79,2.94
Link 4,2019,2,10:00 PM-11:00 PM,1.11,1.32,1.33,1.37,1.5,1.65,1.86,1.92,2.72,3.95,0.49
Link 4,2019,2,11:00 PM-12:00 AM,1.26,1.44,1.47,1.5,1.8,2.27,3.57,4.51,4.7,5.26,1.14
Link 4,2019,1,01:00 AM-02:00 AM,1.0,1.17,1.32,1.36,1.49,2.01,1.9,2.63,3.16,12.63,2.11
Link 4,2019,1,03:00 AM-04:00 AM,1.11,1.11,1.14,1.23,1.62,1.52,1.86,1.86,1.88,1.91,0.3
Link 4,2019,5,01:00 AM-02:00 AM,1.17,1.27,1.38,1.4,1.5,1.87,1.97,2.3,3.92,7.02,1.15
Link 4,2019,5,02:00 AM-03:00 AM,1.17,1.26,1.31,1.47,1.68,2.51,2.32,2.34,8.69,12.63,2.7
Link 4,2019,2,02:00 AM-03:00 AM,1.17,1.31,1.32,1.34,1.66,3.91,10.52,10.52,11.05,12.63,4.15
Link 4,2019,3,01:00 AM-02:00 AM,1.21,1.34,1.37,1.42,1.6,1.94,1.86,1.91,4.13,7.89,1.35
